Statistik från Skolverket, http://www.skolverket.se

Grundskolan - Slutbetyg årskurs 9, uppdelat per kön
Valt läsår: 2004/05

;;Flickor;Flickor;Flickor;Flickor;Flickor;Pojkar;Pojkar;Pojkar;Pojkar;Pojkar;
Valdemarsvik;Samtliga;60;48,8;85,0;90,0;219,8;63;51,2;73,0;88,9;191,4;
Valdemarsvik;Kommunal;60;48,8;85,0;90,0;219,8;63;51,2;73,0;88,9;191,4;
Vallentuna;Samtliga;168;47,5;81,5;92,3;223,6;186;52,5;74,2;92,5;192,7;
Vallentuna;Kommunal;152;48,4;80,9;92,1;225,1;162;51,6;72,2;93,2;192,2;
Vallentuna;Enskild;16;40,0;87,5;~100;209,4;24;60,0;87,5;~100;196,7;
Vansbro;Samtliga;40;39,2;57,5;~100;183,9;62;60,8;66,1;82,3;176,3;
Vansbro;Kommunal;38;38,0;60,5;~100;187,1;62;62,0;66,1;82,3;176,3;
Vansbro;Enskild;..;..;.;..;..;..;..;.;.;.;
Vara;Samtliga;120;49,4;88,3;94,2;216,9;123;50,6;86,2;94,3;201,7;
Vara;Kommunal;120;49,4;88,3;94,2;216,9;123;50,6;86,2;94,3;201,7;
Varberg;Samtliga;357;47,7;86,6;94,1;220,2;392;52,3;73,2;88,5;192,0;
Varberg;Kommunal;353;47,5;86,7;94,1;219,7;390;52,5;73,1;88,5;191,9;
Varberg;Enskild;..;..;..;..;..;..;..;..;..;..;
Vaxholm;Samtliga;66;48,2;84,8;~100;215,2;71;51,8;85,9;~100;210,9;
Vaxholm;Kommunal;66;48,2;84,8;~100;215,2;71;51,8;85,9;~100;210,9;
Vellinge;Samtliga;222;48,3;81,5;94,1;225,3;238;51,7;72,3;95,4;207,5;
Vellinge;Kommunal;222;48,3;81,5;94,1;225,3;238;51,7;72,3;95,4;207,5;
Vetlanda;Samtliga;170;48,6;72,4;90,0;217,3;180;51,4;60,6;86,7;190,2;
Vetlanda;Kommunal;166;48,7;72,3;90,4;215,9;175;51,3;62,3;88,0;191,7;
Vetlanda;Enskild;..;..;..;..;..;..;..;.;..;..;
Vilhelmina;Samtliga;56;52,3;78,6;91,1;211,5;51;47,7;76,5;~100;192,2;
Vilhelmina;Kommunal;56;52,8;78,6;91,1;211,5;50;47,2;76,0;~100;191,2;
Vilhelmina;Enskild;..;..;.;.;.;..;..;..;..;..;
Vimmerby;Samtliga;121;54,5;81,8;94,2;219,7;101;45,5;57,4;84,2;194,4;
Vimmerby;Kommunal;121;54,5;81,8;94,2;219,7;101;45,5;57,4;84,2;194,4;
Vindeln;Samtliga;53;51,0;83,0;~100;209,8;51;49,0;80,4;~100;197,8;
Vindeln;Kommunal;53;51,0;83,0;~100;209,8;51;49,0;80,4;~100;197,8;
Vingåker;Samtliga;71;49,0;76,1;~100;201,2;74;51,0;59,5;91,9;180,3;
Vingåker;Kommunal;71;49,0;76,1;~100;201,2;74;51,0;59,5;91,9;180,3;
Vårgårda;Samtliga;63;41,2;69,8;82,5;206,0;90;58,8;76,7;84,4;189,3;
Vårgårda;Kommunal;63;41,2;69,8;82,5;206,0;90;58,8;76,7;84,4;189,3;
Vänersborg;Samtliga;264;47,7;78,8;92,4;213,0;289;52,3;67,1;85,1;180,1;
Vänersborg;Kommunal;230;46,8;77,0;92,2;213,3;261;53,2;64,4;84,3;177,6;
Vänersborg;Enskild;34;54,8;91,2;~100;211,5;28;45,2;92,9;~100;203,0;
Vännäs;Samtliga;62;46,3;87,1;~100;229,4;72;53,7;81,9;87,5;192,3;
Vännäs;Kommunal;62;46,3;87,1;~100;229,4;72;53,7;81,9;87,5;192,3;
Värmdö;Samtliga;207;47,2;79,2;92,3;209,8;232;52,8;78,0;93,1;201,6;
Värmdö;Kommunal;196;47,1;78,6;91,8;207,2;220;52,9;77,3;92,7;199,7;
Värmdö;Enskild;11;47,8;90,9;100,0;255,0;12;52,2;91,7;100,0;237,5;
Värnamo;Samtliga;231;46,7;87,0;93,9;221,3;264;53,3;70,1;87,9;192,0;
Värnamo;Kommunal;231;46,7;87,0;93,9;221,3;264;53,3;70,1;87,9;192,0;
Västervik;Samtliga;232;47,1;78,4;89,2;214,4;261;52,9;65,1;81,6;183,3;
Västervik;Kommunal;230;47,4;79,1;89,1;214,6;255;52,6;64,7;81,2;181,9;
Västervik;Enskild;..;..;.;..;..;..;..;..;..;..;
Västerås;Samtliga;837;50,5;75,1;87,2;212,3;822;49,5;69,0;84,6;192,5;
Västerås;Kommunal;694;48,3;72,0;85,4;208,6;743;51,7;67,2;83,4;189,0;
Västerås;Enskild;143;64,4;90,4;96,3;230,8;79;35,6;87,7;~100;228,4;
Växjö;Samtliga;451;48,4;80,8;92,6;231,1;481;51,6;79,3;92,3;200,6;
Växjö;Kommunal;420;48,5;80,2;92,1;230,5;446;51,5;78,5;91,7;198,5;
Växjö;Enskild;31;47,0;91,3;100,0;241,3;35;53,0;90,6;100,0;228,9;
Ydre;Samtliga;30;50,0;93,3;~100;216,2;30;50,0;83,3;~100;214,7;
Ydre;Kommunal;30;50,0;93,3;~100;216,2;30;50,0;83,3;~100;214,7;
Ystad;Samtliga;178;51,6;87,6;95,5;225,7;167;48,4;81,4;92,8;203,6;
Ystad;Kommunal;151;52,4;89,4;95,4;225,3;137;47,6;82,5;94,2;202,9;
Ystad;Enskild;27;47,4;77,8;~100;228,0;30;52,6;76,7;~100;206,5;
Åmål;Samtliga;100;52,4;75,0;90,0;209,7;91;47,6;74,7;91,2;200,3;
Åmål;Kommunal;100;52,4;75,0;90,0;209,7;91;47,6;74,7;91,2;200,3;
Ånge;Samtliga;74;47,1;86,5;93,2;232,7;83;52,9;63,9;79,5;181,9;
Ånge;Kommunal;74;47,1;86,5;93,2;232,7;83;52,9;63,9;79,5;181,9;
Åre;Samtliga;69;43,4;84,1;91,3;217,6;90;56,6;80,0;~100;198,8;
Åre;Kommunal;69;43,4;84,1;91,3;217,6;90;56,6;80,0;~100;198,8;
Årjäng;Samtliga;61;54,5;72,1;91,8;207,5;51;45,5;76,5;86,3;205,9;
Årjäng;Kommunal;61;54,5;72,1;91,8;207,5;51;45,5;76,5;86,3;205,9;
Åsele;Samtliga;26;46,4;96,2;100,0;231,5;30;53,6;80,0;83,3;191,2;
Åsele;Kommunal;25;48,1;100,0;100,0;235,2;27;51,9;81,5;~100;199,6;
Åsele;Enskild;..;..;.;..;..;..;..;..;..;..;
Åstorp;Samtliga;88;50,0;78,4;93,2;211,5;88;50,0;70,5;94,3;197,2;
Åstorp;Kommunal;88;50,0;78,4;93,2;211,5;88;50,0;70,5;94,3;197,2;
Åtvidaberg;Samtliga;86;52,8;72,1;83,7;211,7;77;47,2;58,4;77,9;174,4;
Åtvidaberg;Kommunal;86;52,8;72,1;83,7;211,7;77;47,2;58,4;77,9;174,4;
Älmhult;Samtliga;92;47,7;77,2;88,0;218,7;101;52,3;70,3;86,1;186,1;
Älmhult;Kommunal;92;47,7;77,2;88,0;218,7;101;52,3;70,3;86,1;186,1;
Älvdalen;Samtliga;64;61,5;76,6;~100;210,0;40;38,5;67,5;~100;171,7;
Älvdalen;Kommunal;64;61,5;76,6;~100;210,0;40;38,5;67,5;~100;171,7;
Älvkarleby;Samtliga;59;49,6;72,9;91,5;199,9;60;50,4;81,7;90,0;190,4;
Älvkarleby;Kommunal;37;45,1;67,6;~100;192,0;45;54,9;77,8;88,9;181,7;
Älvkarleby;Enskild;22;59,5;81,8;~100;213,2;15;40,5;93,3;~100;216,0;
Älvsbyn;Samtliga;59;47,2;71,2;88,1;207,1;66;52,8;77,3;89,4;195,6;
Älvsbyn;Kommunal;59;47,2;71,2;88,1;207,1;66;52,8;77,3;89,4;195,6;
Ängelholm;Samtliga;246;46,7;80,5;91,5;218,9;281;53,3;69,0;87,5;196,2;
Ängelholm;Kommunal;227;45,7;80,6;90,7;217,9;270;54,3;68,5;87,0;194,7;
Ängelholm;Enskild;19;63,3;78,9;100,0;230,8;11;36,7;..;100,0;232,3;
Öckerö;Samtliga;106;52,0;88,7;~100;231,5;98;48,0;75,5;88,8;197,7;
Öckerö;Kommunal;106;52,0;88,7;~100;231,5;98;48,0;75,5;88,8;197,7;
Ödeshög;Samtliga;40;50,6;70,0;82,5;199,6;39;49,4;74,4;~100;189,2;
Ödeshög;Kommunal;40;50,6;70,0;82,5;199,6;39;49,4;74,4;~100;189,2;
Örebro;Samtliga;854;51,0;78,8;89,9;215,0;819;49,0;69,6;84,0;189,4;
Örebro;Kommunal;714;49,5;77,3;88,8;211,5;728;50,5;68,0;83,0;186,2;
Örebro;Enskild;140;60,6;86,9;96,2;234,2;91;39,4;83,8;93,8;218,2;
Örkelljunga;Samtliga;77;45,3;87,0;~100;217,9;93;54,7;73,1;92,5;188,5;
Örkelljunga;Kommunal;72;45,6;87,5;~100;216,5;86;54,4;73,3;94,2;188,4;
Örkelljunga;Enskild;..;..;..;..;..;..;..;..;..;..;
Örnsköldsvik;Samtliga;387;50,5;83,2;92,5;221,0;379;49,5;82,1;90,8;196,4;
Örnsköldsvik;Kommunal;386;50,7;83,4;92,5;221,1;376;49,3;82,4;91,2;196,9;
Örnsköldsvik;Enskild;..;..;.;..;..;..;..;..;..;..;
Östersund;Samtliga;341;49,3;84,1;92,6;223,7;351;50,7;70,9;87,7;188,2;
Östersund;Kommunal;332;50,0;83,7;92,5;223,9;332;50,0;71,7;88,3;189,9;
Östersund;Enskild;..;..;..;..;..;..;..;57,9;~100;156,4;
Österåker;Samtliga;211;50,5;82,9;94,3;227,8;207;49,5;79,7;90,8;202,7;
Österåker;Kommunal;194;49,2;81,4;93,8;226,0;200;50,8;79,0;90,5;201,3;
Österåker;Enskild;..;..;100,0;100,0;248,5;..;..;..;..;..;
Östhammar;Samtliga;179;52,8;74,3;93,9;200,3;160;47,2;67,5;86,3;183,9;
Östhammar;Kommunal;179;52,8;74,3;93,9;200,3;160;47,2;67,5;86,3;183,9;
Östra Göinge;Samtliga;110;46,0;69,1;90,0;215,0;129;54,0;49,6;72,9;167,3;
Östra Göinge;Kommunal;107;46,1;68,2;89,7;215,2;125;53,9;48,8;72,8;168,3;
Östra Göinge;Enskild;..;..;..;..;..;..;..;..;..;..;
Överkalix;Samtliga;33;55,9;63,6;~100;192,4;26;44,1;57,7;~100;158,6;
Överkalix;Kommunal;29;55,8;58,6;~100;186,4;23;44,2;60,9;~100;165,5;
Överkalix;Enskild;..;..;..;..;..;..;..;..;..;..;
Övertorneå;Samtliga;46;58,2;95,7;~100;245,2;33;41,8;81,8;~100;186,1;
Övertorneå;Kommunal;39;60,0;94,9;~100;240,8;26;40,0;76,9;~100;180,0;
Övertorneå;Enskild;..;..;..;..;..;..;..;..;..;..;

Rapportbeskrivning och definitioner etc.  
  
Samtliga uppgifter avser elever med betyg enligt det mål- och kunskapsrelaterade betygssystemet. Uppgifterna avser betyg före prövning.
Observera att om uppgiften baseras på färre än 10 elever, dubbelprickas den i tabellerna. Då visas två prickar (..) istället för utfall. Om data saknas visas en prick (.) istället för utfall.
 

Antal elever;Antal elever som har avslutat årskurs 9, dvs elever med slutbetyg såväl från det mål och kunskapsrelaterade betygssystemet som andra bedömningssystem.;
;Elever som saknar betyg i alla ämnen, dvs elever som saknar slutbetyg ingår.;
Andel (%) elever;Denna statistikuppgift visar andelen elever i vald kategori av det totala antalet elever.;
Andel (%) uppnått kunskapskraven i alla ämnen;Andel elever med godkänt betyg i alla ämnen som ingått i elevens utbildning. Andelen beräknas av de elever som fått eller skulle ha fått betyg enligt det ;
;mål- och kunskapsrelaterade betygssystemet (elever som saknar godkänt betyg i alla ämnen ingår).;
Andel (%) behörig nat. prog.;Fram till införandet av den nya gymnasieskolan 2011, dvs till och med läsåret 2009/10 fanns ett krav för att söka till nationella program. Kravet för en elev att söka till gymnasieskolan var lägst betyget godkänd i ämnena svenska/svenska som andraspråk, engelska och matematik.;
;Andelen beräknas av de som fått eller skulle ha fått betyg enligt det mål- och kunskapsrelaterade betygssystemet (elever som saknar godkänt betyg i alla ämnen ingår). Observera att om antalet EJ behöriga är 1-4, så visas andelen behöriga som ~100.;
Genomsnittligt meritvärde (16);Meritvärdet utgörs av summan av betygsvärdena för de 16 bästa betygen i elevens slutbetyg (E=10, D=12.5, C=15, B=17.5 och A=20 samt tidigare G=10, VG=15 och MVG=20). ;
;Det möjliga maxvärdet för varje enskild elev är 320 poäng. Det genomsnittliga meritvärdet beräknas för de elever som fått lägst betyg E (tidigare G) i minst ett ämne.;
; Elevernas sammanlagda poäng divideras med antal elever som fått lägst betyg E (tidigare G) i minst ett ämne. Elever som saknar godkänt betyg i alla ämnen, ;
; dvs elever som saknar slutbetyg, ingår ej.;



