Statistik från Skolverket, http://www.skolverket.se

Grundskolan - Slutbetyg årskurs 9, uppdelat per kön
Valt läsår: 2014/15

;;Flickor;Flickor;Flickor;Flickor;Flickor;Pojkar;Pojkar;Pojkar;Pojkar;Pojkar;
Uddevalla;Samtliga;285;52,4;76,8;87,7;231,6;259;47,6;73,0;88,0;203,5;
Uddevalla;Kommunal;207;52,5;72,9;85,5;224,9;187;47,5;71,7;87,2;198,4;
Uddevalla;Enskild;78;52,0;87,2;93,6;249,2;72;48,0;76,4;90,3;217,0;
Ulricehamn;Samtliga;118;46,3;71,2;78,8;223,8;137;53,7;67,9;81,0;211,6;
Ulricehamn;Kommunal;118;46,3;71,2;78,8;223,8;137;53,7;67,9;81,0;211,6;
Umeå;Samtliga;547;49,6;84,1;90,3;246,7;556;50,4;81,8;89,7;218,5;
Umeå;Kommunal;443;49,2;82,4;89,2;244,4;458;50,8;79,0;87,8;214,1;
Umeå;Enskild;104;51,5;91,3;95,2;256,5;98;48,5;94,9;~100;238,9;
Upplands Väsby;Samtliga;184;45,3;76,1;81,5;231,2;222;54,7;64,4;76,1;207,7;
Upplands Väsby;Kommunal;109;45,8;68,8;74,3;227,2;129;54,2;48,8;63,6;191,8;
Upplands Väsby;Enskild;75;44,6;86,7;92,0;237,0;93;55,4;86,0;93,5;227,4;
Upplands-Bro;Samtliga;98;42,8;83,7;90,8;253,3;131;57,2;77,1;87,8;216,4;
Upplands-Bro;Kommunal;93;43,3;82,8;90,3;253,5;122;56,7;76,2;87,7;215,4;
Upplands-Bro;Enskild;..;..;..;..;..;..;..;..;..;..;
Uppsala;Samtliga;966;49,8;83,3;89,6;246,6;974;50,2;77,7;87,4;225,7;
Uppsala;Kommunal;654;49,1;82,7;89,0;243,8;679;50,9;74,7;85,1;217,5;
Uppsala;Enskild;312;51,4;84,6;91,0;252,5;295;48,6;84,7;92,5;244,7;
Uppvidinge;Samtliga;52;46,0;67,3;80,8;204,0;61;54,0;70,5;73,8;207,6;
Uppvidinge;Kommunal;52;46,0;67,3;80,8;204,0;61;54,0;70,5;73,8;207,6;
Vadstena;Samtliga;31;44,3;90,3;~100;260,8;39;55,7;87,2;~100;229,9;
Vadstena;Kommunal;31;44,3;90,3;~100;260,8;39;55,7;87,2;~100;229,9;
Vaggeryd;Samtliga;75;47,8;88,0;89,3;245,3;82;52,2;85,4;89,0;215,7;
Vaggeryd;Kommunal;75;47,8;88,0;89,3;245,3;82;52,2;85,4;89,0;215,7;
Valdemarsvik;Samtliga;31;42,5;80,6;~100;240,7;42;57,5;64,3;73,8;172,1;
Valdemarsvik;Kommunal;31;42,5;80,6;~100;240,7;42;57,5;64,3;73,8;172,1;
Vallentuna;Samtliga;132;42,6;84,1;87,9;246,0;178;57,4;76,4;90,4;216,2;
Vallentuna;Kommunal;94;43,9;85,1;87,2;248,6;120;56,1;72,5;89,2;211,2;
Vallentuna;Enskild;38;39,6;81,6;~100;239,4;58;60,4;84,5;~100;226,1;
Vansbro;Samtliga;33;45,8;81,8;84,8;244,7;39;54,2;59,0;69,2;184,0;
Vansbro;Kommunal;33;45,8;81,8;84,8;244,7;39;54,2;59,0;69,2;184,0;
Vara;Samtliga;88;53,3;84,1;88,6;235,3;77;46,7;74,0;83,1;189,4;
Vara;Kommunal;88;53,3;84,1;88,6;235,3;77;46,7;74,0;83,1;189,4;
Varberg;Samtliga;291;49,0;87,6;90,0;238,1;303;51,0;87,1;91,1;217,9;
Varberg;Kommunal;280;49,3;87,1;89,6;236,5;288;50,7;86,5;90,6;216,6;
Varberg;Enskild;11;42,3;100,0;100,0;278,9;15;57,7;100,0;100,0;242,5;
Vaxholm;Samtliga;41;48,8;92,7;~100;249,6;43;51,2;90,7;~100;237,9;
Vaxholm;Kommunal;41;48,8;92,7;~100;249,6;43;51,2;90,7;~100;237,9;
Vellinge;Samtliga;214;50,6;93,5;97,7;274,7;209;49,4;93,3;97,6;239,6;
Vellinge;Kommunal;128;47,6;93,0;~100;270,4;141;52,4;92,2;~100;238,7;
Vellinge;Enskild;86;55,8;94,2;~100;281,0;68;44,2;95,6;~100;241,4;
Vetlanda;Samtliga;141;48,3;77,3;84,4;225,6;151;51,7;60,9;70,9;180,9;
Vetlanda;Kommunal;137;48,8;76,6;83,9;225,8;144;51,2;60,4;70,1;180,6;
Vetlanda;Enskild;..;..;..;..;..;..;..;..;..;..;
Vilhelmina;Samtliga;26;38,8;84,6;~100;242,6;41;61,2;61,0;68,3;194,7;
Vilhelmina;Kommunal;25;42,4;88,0;~100;244,3;34;57,6;61,8;67,6;197,3;
Vilhelmina;Enskild;..;..;.;..;..;..;..;..;..;..;
Vimmerby;Samtliga;77;47,0;74,0;89,6;226,1;87;53,0;64,4;83,9;202,6;
Vimmerby;Kommunal;77;47,0;74,0;89,6;226,1;87;53,0;64,4;83,9;202,6;
Vindeln;Samtliga;33;58,9;93,9;100,0;253,5;23;41,1;78,3;~100;206,3;
Vindeln;Kommunal;33;58,9;93,9;100,0;253,5;23;41,1;78,3;~100;206,3;
Vingåker;Samtliga;37;39,8;51,4;54,1;161,9;56;60,2;57,1;62,5;161,6;
Vingåker;Kommunal;37;39,8;51,4;54,1;161,9;56;60,2;57,1;62,5;161,6;
Vårgårda;Samtliga;65;53,3;75,4;81,5;230,7;57;46,7;64,9;73,7;185,9;
Vårgårda;Kommunal;65;53,3;75,4;81,5;230,7;57;46,7;64,9;73,7;185,9;
Vänersborg;Samtliga;210;51,2;84,3;88,6;235,5;200;48,8;67,0;79,0;207,6;
Vänersborg;Kommunal;170;50,3;81,2;85,9;231,4;168;49,7;63,1;75,0;199,4;
Vänersborg;Enskild;40;55,6;97,5;100,0;252,3;32;44,4;87,5;100,0;247,6;
Vännäs;Samtliga;43;47,3;83,7;86,0;228,0;48;52,7;66,7;79,2;195,2;
Vännäs;Kommunal;43;47,3;83,7;86,0;228,0;48;52,7;66,7;79,2;195,2;
Värmdö;Samtliga;186;45,8;85,5;90,9;245,4;220;54,2;78,2;85,5;209,7;
Värmdö;Kommunal;163;45,8;84,7;90,8;241,5;193;54,2;76,7;83,4;204,0;
Värmdö;Enskild;23;46,0;91,3;~100;272,6;27;54,0;88,9;100,0;249,9;
Värnamo;Samtliga;173;49,7;80,9;87,3;233,4;175;50,3;81,1;86,3;220,7;
Värnamo;Kommunal;173;49,7;80,9;87,3;233,4;175;50,3;81,1;86,3;220,7;
Västervik;Samtliga;164;45,4;88,4;90,9;254,2;197;54,6;72,6;79,2;213,1;
Västervik;Kommunal;142;45,4;90,8;90,8;256,0;171;54,6;71,3;77,2;211,4;
Västervik;Enskild;22;45,8;72,7;~100;241,9;26;54,2;80,8;~100;224,4;
Västerås;Samtliga;685;47,2;77,1;85,5;231,2;766;52,8;74,4;82,8;212,7;
Västerås;Kommunal;435;43,3;71,3;78,6;219,2;570;56,7;70,7;80,0;205,3;
Västerås;Enskild;250;56,1;87,2;97,6;252,0;196;43,9;85,2;90,8;234,1;
Växjö;Samtliga;439;47,7;79,0;85,9;236,2;482;52,3;72,4;82,0;203,9;
Växjö;Kommunal;365;50,1;78,4;85,2;233,2;363;49,9;70,8;80,7;200,1;
Växjö;Enskild;74;38,3;82,4;89,2;250,8;119;61,7;77,3;85,7;215,4;
Ydre;Samtliga;19;51,4;73,7;~100;237,0;18;48,6;88,9;~100;237,8;
Ydre;Kommunal;19;51,4;73,7;~100;237,0;18;48,6;88,9;~100;237,8;
Ystad;Samtliga;164;50,5;88,4;93,3;250,8;161;49,5;86,3;94,4;225,0;
Ystad;Kommunal;116;47,5;87,9;93,1;249,7;128;52,5;88,3;93,8;223,4;
Ystad;Enskild;48;59,3;89,6;~100;253,4;33;40,7;78,8;~100;231,2;
Åmål;Samtliga;70;53,8;87,1;92,9;238,5;60;46,2;78,3;88,3;211,5;
Åmål;Kommunal;70;53,8;87,1;92,9;238,5;60;46,2;78,3;88,3;211,5;
Ånge;Samtliga;44;43,1;81,8;81,8;236,6;58;56,9;56,9;67,2;172,6;
Ånge;Kommunal;41;43,2;82,9;82,9;238,0;54;56,8;53,7;64,8;168,6;
Ånge;Enskild;..;..;..;..;..;..;..;..;..;..;
Åre;Samtliga;55;46,2;85,5;87,3;223,4;64;53,8;68,8;81,3;205,9;
Åre;Kommunal;55;46,2;85,5;87,3;223,4;64;53,8;68,8;81,3;205,9;
Årjäng;Samtliga;60;53,6;88,3;91,7;243,1;52;46,4;73,1;80,8;215,3;
Årjäng;Kommunal;60;53,6;88,3;91,7;243,1;52;46,4;73,1;80,8;215,3;
Åsele;Samtliga;16;47,1;68,8;~100;213,8;18;52,9;72,2;~100;201,3;
Åsele;Kommunal;16;47,1;68,8;~100;213,8;18;52,9;72,2;~100;201,3;
Åstorp;Samtliga;91;48,7;75,8;82,4;217,3;96;51,3;75,0;79,2;207,2;
Åstorp;Kommunal;63;43,2;76,2;85,7;213,8;83;56,8;75,9;80,7;208,3;
Åstorp;Enskild;28;68,3;75,0;75,0;225,3;13;31,7;..;..;200,8;
Åtvidaberg;Samtliga;69;55,2;69,6;76,8;214,9;56;44,8;66,1;78,6;190,1;
Åtvidaberg;Kommunal;69;55,2;69,6;76,8;214,9;56;44,8;66,1;78,6;190,1;
Älmhult;Samtliga;81;50,6;75,0;85,0;231,7;79;49,4;66,7;83,3;204,5;
Älmhult;Kommunal;70;53,4;72,5;84,1;230,1;61;46,6;66,7;85,0;200,8;
Älmhult;Enskild;11;37,9;90,9;~100;241,6;18;62,1;66,7;~100;217,2;
Älvdalen;Samtliga;39;55,7;97,4;~100;248,5;31;44,3;67,7;74,2;174,3;
Älvdalen;Kommunal;39;55,7;97,4;~100;248,5;31;44,3;67,7;74,2;174,3;
Älvkarleby;Samtliga;34;40,5;85,3;85,3;206,9;50;59,5;66,0;68,0;178,8;
Älvkarleby;Kommunal;17;40,5;76,5;~100;206,7;25;59,5;52,0;56,0;188,4;
Älvkarleby;Enskild;17;40,5;94,1;~100;207,1;25;59,5;80,0;80,0;170,4;
Älvsbyn;Samtliga;46;39,7;93,5;~100;225,1;70;60,3;72,9;78,6;204,7;
Älvsbyn;Kommunal;46;39,7;93,5;~100;225,1;70;60,3;72,9;78,6;204,7;
Ängelholm;Samtliga;185;44,7;86,5;91,4;242,4;229;55,3;75,5;83,0;207,9;
Ängelholm;Kommunal;185;44,7;86,5;91,4;242,4;229;55,3;75,5;83,0;207,9;
Öckerö;Samtliga;67;45,9;88,1;~100;254,7;79;54,1;82,3;91,1;227,5;
Öckerö;Kommunal;55;43,7;85,5;~100;250,8;71;56,3;81,7;91,5;230,2;
Öckerö;Enskild;..;..;100,0;100,0;272,5;..;..;..;..;..;
Ödeshög;Samtliga;25;50,0;96,0;~100;254,0;25;50,0;72,0;~100;208,2;
Ödeshög;Kommunal;25;50,0;96,0;~100;254,0;25;50,0;72,0;~100;208,2;
Örebro;Samtliga;746;47,9;74,4;83,2;228,3;811;52,1;72,4;82,7;210,8;
Örebro;Kommunal;525;46,7;69,5;78,9;217,2;598;53,3;67,7;78,8;201,0;
Örebro;Enskild;221;50,9;86,0;93,7;254,7;213;49,1;85,4;93,9;238,2;
Örkelljunga;Samtliga;42;47,2;76,2;85,7;221,6;47;52,8;63,8;83,0;202,6;
Örkelljunga;Kommunal;32;43,2;78,1;81,3;218,1;42;56,8;64,3;81,0;203,6;
Örkelljunga;Enskild;..;..;..;100,0;232,3;..;..;..;..;..;
Örnsköldsvik;Samtliga;279;46,2;82,8;90,7;236,8;325;53,8;80,3;86,8;214,9;
Örnsköldsvik;Kommunal;265;45,2;84,2;92,1;239,6;321;54,8;81,0;86,9;215,5;
Örnsköldsvik;Enskild;..;..;..;..;184,8;..;..;..;..;..;
Östersund;Samtliga;282;50,6;88,3;92,6;248,5;275;49,4;78,5;87,6;218,3;
Östersund;Kommunal;237;52,8;87,8;92,0;247,1;212;47,2;75,5;86,8;215,3;
Östersund;Enskild;45;41,7;91,1;~100;255,8;63;58,3;88,9;90,5;228,3;
Österåker;Samtliga;164;48,2;85,4;90,9;239,4;176;51,8;82,4;90,9;216,2;
Österåker;Kommunal;123;50,0;86,2;91,9;239,7;123;50,0;79,7;88,6;212,9;
Österåker;Enskild;41;43,6;82,9;87,8;238,7;53;56,4;88,7;~100;223,9;
Östhammar;Samtliga;85;40,9;74,1;81,2;223,9;123;59,1;62,6;79,7;194,0;
Östhammar;Kommunal;85;40,9;74,1;81,2;223,9;123;59,1;62,6;79,7;194,0;
Östra Göinge;Samtliga;59;39,1;67,8;72,9;200,4;92;60,9;72,8;76,1;201,3;
Östra Göinge;Kommunal;50;37,6;68,0;74,0;203,6;83;62,4;73,5;75,9;202,8;
Östra Göinge;Enskild;..;..;..;..;..;..;..;..;..;..;
Överkalix;Samtliga;16;51,6;100,0;100,0;243,3;15;48,4;86,7;~100;205,7;
Överkalix;Kommunal;15;55,6;100,0;100,0;245,7;12;44,4;83,3;~100;206,9;
Överkalix;Enskild;..;..;..;..;..;..;..;..;..;..;
Övertorneå;Samtliga;26;48,1;80,8;~100;261,8;28;51,9;60,7;82,1;186,7;
Övertorneå;Kommunal;21;48,8;76,2;~100;254,3;22;51,2;63,6;77,3;187,5;
Övertorneå;Enskild;..;..;..;..;..;..;..;..;..;..;

Rapportbeskrivning och definitioner etc.  
  
Samtliga uppgifter avser elever med betyg enligt det mål- och kunskapsrelaterade betygssystemet. Uppgifterna avser betyg före prövning.
Observera att om uppgiften baseras på färre än 10 elever, dubbelprickas den i tabellerna. Då visas två prickar (..) istället för utfall. Om data saknas visas en prick (.) istället för utfall.
 

Antal elever;Antal elever som har avslutat årskurs 9, dvs elever med slutbetyg såväl från det mål och kunskapsrelaterade betygssystemet som andra bedömningssystem.;
;Elever som saknar betyg i alla ämnen, dvs elever som saknar slutbetyg ingår.;
Andel (%) elever;Denna statistikuppgift visar andelen elever i vald kategori av det totala antalet elever.;
Andel (%) uppnått kunskapskraven i alla ämnen;Andel elever med godkänt betyg i alla ämnen som ingått i elevens utbildning. Andelen beräknas av de elever som fått eller skulle ha fått betyg enligt det ;
;mål- och kunskapsrelaterade betygssystemet (elever som saknar godkänt betyg i alla ämnen ingår).;
Andel (%) behörig yrkesprog.;Andel elever som är behöriga att söka till yrkesprogram. För att en elev ska vara behörig krävs godkänt betyg i ämnena svenska/svenska som andraspråk, ;
;engelska och matematik samt i 5 ytterligare ämnen, totalt 8 ämnen. Andelen beräknas av de elever som fått eller skulle ha fått betyg enligt det ;
;mål- och kunskapsrelaterade betygssystemet (elever som saknar godkänt betyg i alla ämnen ingår). ;
;Observera att om antalet EJ behöriga är 1-4, så visas andelen behöriga som ~100.;
Genomsnittligt meritvärde (17);Meritvärdet utgörs av summan av betygsvärdena för de 17 bästa betygen i elevens slutbetyg (E=10, D=12.5, C=15, B=17.5 och A=20). Det möjliga maxvärdet ;
;för varje enskild elev är 340 poäng. Det genomsnittliga meritvärdet beräknas för de elever som fått lägst betyg E i minst ett ämne. ;
;Elevernas sammanlagda poäng divideras med antal elever som fått lägst betyg E i minst ett ämne. Elever som saknar godkänt betyg i alla ämnen, ;
;dvs elever som saknar slutbetyg, ingår ej.;



