Statistik från Skolverket, http://www.skolverket.se

Grundskolan - Slutbetyg årskurs 9, uppdelat per kön
Valt läsår: 2006/07

;;Flickor;Flickor;Flickor;Flickor;Flickor;Pojkar;Pojkar;Pojkar;Pojkar;Pojkar;
Vadstena;Samtliga;50;46,3;90,0;~100;228,8;58;53,7;91,4;~100;203,7;
Vadstena;Kommunal;50;46,3;90,0;~100;228,8;58;53,7;91,4;~100;203,7;
Vaggeryd;Samtliga;102;48,6;75,5;85,3;208,9;108;51,4;64,8;80,6;183,6;
Vaggeryd;Kommunal;102;48,6;75,5;85,3;208,9;108;51,4;64,8;80,6;183,6;
Valdemarsvik;Samtliga;57;45,2;91,2;~100;239,0;69;54,8;78,3;~100;203,9;
Valdemarsvik;Kommunal;57;45,2;91,2;~100;239,0;69;54,8;78,3;~100;203,9;
Vallentuna;Samtliga;187;45,2;81,3;90,9;212,4;227;54,8;65,2;89,4;183,1;
Vallentuna;Kommunal;170;44,2;80,6;90,6;210,7;215;55,8;66,5;90,7;185,4;
Vallentuna;Enskild;17;58,6;88,2;~100;228,5;12;41,4;..;..;142,9;
Vansbro;Samtliga;37;43,0;78,4;83,8;203,8;49;57,0;75,5;85,7;194,7;
Vansbro;Kommunal;37;43,0;78,4;83,8;203,8;49;57,0;75,5;85,7;194,7;
Vara;Samtliga;111;46,1;87,4;93,7;222,7;130;53,9;83,1;90,8;206,5;
Vara;Kommunal;111;46,1;87,4;93,7;222,7;130;53,9;83,1;90,8;206,5;
Varberg;Samtliga;377;48,5;81,4;93,4;224,1;400;51,5;75,3;90,3;196,8;
Varberg;Kommunal;360;47,9;80,8;93,1;222,2;392;52,1;74,7;90,1;196,0;
Varberg;Enskild;..;..;94,1;100,0;262,9;..;..;..;..;..;
Vaxholm;Samtliga;52;44,8;86,5;~100;224,4;64;55,2;89,1;~100;195,2;
Vaxholm;Kommunal;52;44,8;86,5;~100;224,4;64;55,2;89,1;~100;195,2;
Vellinge;Samtliga;218;47,5;86,7;93,6;225,6;241;52,5;79,7;97,1;208,5;
Vellinge;Kommunal;211;47,4;86,7;93,4;225,0;234;52,6;79,5;97,0;207,7;
Vellinge;Enskild;..;..;..;..;..;..;..;..;..;..;
Vetlanda;Samtliga;188;44,9;76,1;90,4;219,8;231;55,1;73,6;92,2;200,1;
Vetlanda;Kommunal;188;45,6;76,1;90,4;219,8;224;54,4;74,1;92,4;200,2;
Vetlanda;Enskild;..;..;.;.;.;..;..;..;..;..;
Vilhelmina;Samtliga;52;49,1;76,9;88,5;215,9;54;50,9;57,4;83,3;185,9;
Vilhelmina;Kommunal;49;48,0;75,5;87,8;212,3;53;52,0;58,5;84,9;186,2;
Vilhelmina;Enskild;..;..;..;..;..;..;..;.;.;..;
Vimmerby;Samtliga;125;48,3;72,0;90,4;209,7;134;51,7;62,7;81,3;184,5;
Vimmerby;Kommunal;125;48,3;72,0;90,4;209,7;134;51,7;62,7;81,3;184,5;
Vindeln;Samtliga;54;47,8;88,9;~100;237,4;59;52,2;86,4;91,5;207,3;
Vindeln;Kommunal;54;47,8;88,9;~100;237,4;59;52,2;86,4;91,5;207,3;
Vingåker;Samtliga;74;47,4;86,5;~100;198,0;82;52,6;81,7;92,7;178,6;
Vingåker;Kommunal;74;47,4;86,5;~100;198,0;82;52,6;81,7;92,7;178,6;
Vårgårda;Samtliga;86;49,7;61,6;81,4;191,6;87;50,3;66,7;89,7;176,2;
Vårgårda;Kommunal;86;49,7;61,6;81,4;191,6;87;50,3;66,7;89,7;176,2;
Vänersborg;Samtliga;240;45,6;69,6;86,7;200,9;286;54,4;75,5;89,9;196,9;
Vänersborg;Kommunal;210;45,0;67,6;85,7;199,1;257;55,0;75,1;89,1;195,9;
Vänersborg;Enskild;30;50,8;83,3;~100;213,2;29;49,2;79,3;~100;206,4;
Vännäs;Samtliga;74;47,1;83,8;93,2;211,2;83;52,9;83,1;89,2;204,3;
Vännäs;Kommunal;74;47,1;83,8;93,2;211,2;83;52,9;83,1;89,2;204,3;
Värmdö;Samtliga;253;50,8;80,6;93,7;217,1;245;49,2;74,7;93,1;195,3;
Värmdö;Kommunal;242;51,1;79,8;93,4;215,0;232;48,9;74,6;93,1;194,3;
Värmdö;Enskild;11;45,8;100,0;100,0;261,8;13;54,2;76,9;~100;214,6;
Värnamo;Samtliga;264;50,9;82,6;89,4;214,5;255;49,1;64,7;82,0;191,1;
Värnamo;Kommunal;249;52,5;83,1;89,2;213,0;225;47,5;64,0;80,0;188,6;
Värnamo;Enskild;15;33,3;73,3;~100;240,0;30;66,7;70,0;~100;210,2;
Västervik;Samtliga;252;48,8;73,0;89,3;213,2;264;51,2;66,7;87,5;181,9;
Västervik;Kommunal;248;49,3;73,4;89,1;213,0;255;50,7;66,3;87,1;180,5;
Västervik;Enskild;..;..;..;..;..;..;..;..;..;..;
Västerås;Samtliga;891;49,5;78,3;87,9;218,8;909;50,5;72,0;84,8;196,9;
Västerås;Kommunal;728;47,1;76,2;86,8;215,9;819;52,9;70,6;83,8;194,1;
Västerås;Enskild;163;64,4;87,8;92,9;232,1;90;35,6;86,6;~100;223,8;
Växjö;Samtliga;478;46,9;81,6;91,8;224,1;542;53,1;83,1;93,5;205,6;
Växjö;Kommunal;447;46,8;81,2;91,7;222,8;509;53,2;82,3;93,1;203,9;
Växjö;Enskild;31;48,4;88,5;~100;246,7;33;51,6;96,6;100,0;234,8;
Ydre;Samtliga;24;42,1;91,7;~100;230,0;33;57,9;97,0;~100;211,4;
Ydre;Kommunal;24;42,1;91,7;~100;230,0;33;57,9;97,0;~100;211,4;
Ystad;Samtliga;201;52,2;84,1;94,0;222,0;184;47,8;91,3;95,1;216,7;
Ystad;Kommunal;165;53,4;81,8;92,7;215,6;144;46,6;91,0;94,4;212,4;
Ystad;Enskild;36;47,4;94,4;100,0;251,3;40;52,6;92,5;~100;232,5;
Åmål;Samtliga;75;42,1;69,3;90,7;205,4;103;57,9;70,9;~100;189,3;
Åmål;Kommunal;75;42,1;69,3;90,7;205,4;103;57,9;70,9;~100;189,3;
Ånge;Samtliga;83;53,5;73,5;86,7;204,8;72;46,5;73,6;83,3;185,5;
Ånge;Kommunal;83;53,5;73,5;86,7;204,8;72;46,5;73,6;83,3;185,5;
Åre;Samtliga;66;43,1;90,9;~100;221,7;87;56,9;86,2;93,1;206,8;
Åre;Kommunal;66;43,1;90,9;~100;221,7;87;56,9;86,2;93,1;206,8;
Årjäng;Samtliga;66;47,8;71,2;89,4;216,7;72;52,2;70,8;91,7;202,3;
Årjäng;Kommunal;66;47,8;71,2;89,4;216,7;72;52,2;70,8;91,7;202,3;
Åsele;Samtliga;24;60,0;91,7;100,0;222,1;16;40,0;81,3;~100;194,4;
Åsele;Kommunal;24;60,0;91,7;100,0;222,1;16;40,0;81,3;~100;194,4;
Åstorp;Samtliga;97;44,5;79,4;91,8;220,8;121;55,5;60,3;79,3;174,4;
Åstorp;Kommunal;97;44,5;79,4;91,8;220,8;121;55,5;60,3;79,3;174,4;
Åtvidaberg;Samtliga;73;39,2;80,8;91,8;214,3;113;60,8;65,5;89,4;192,5;
Åtvidaberg;Kommunal;73;39,2;80,8;91,8;214,3;113;60,8;65,5;89,4;192,5;
Älmhult;Samtliga;95;41,9;84,2;92,6;221,1;132;58,1;71,2;87,9;193,5;
Älmhult;Kommunal;95;41,9;84,2;92,6;221,1;132;58,1;71,2;87,9;193,5;
Älvdalen;Samtliga;57;53,8;80,7;~100;199,6;49;46,2;71,4;~100;188,3;
Älvdalen;Kommunal;57;53,8;80,7;~100;199,6;49;46,2;71,4;~100;188,3;
Älvkarleby;Samtliga;66;40,7;78,8;~100;200,5;96;59,3;69,8;88,5;189,3;
Älvkarleby;Kommunal;48;40,7;81,3;~100;197,5;70;59,3;65,7;87,1;178,6;
Älvkarleby;Enskild;18;40,9;72,2;~100;208,6;26;59,1;80,8;~100;219,2;
Älvsbyn;Samtliga;70;53,4;68,6;88,6;200,6;61;46,6;70,5;88,5;191,7;
Älvsbyn;Kommunal;70;53,4;68,6;88,6;200,6;61;46,6;70,5;88,5;191,7;
Ängelholm;Samtliga;272;49,3;79,8;90,8;217,6;280;50,7;70,4;90,0;192,3;
Ängelholm;Kommunal;232;47,6;79,7;89,7;212,3;255;52,4;69,0;89,0;190,3;
Ängelholm;Enskild;40;61,5;80,0;~100;247,9;25;38,5;84,0;100,0;212,4;
Öckerö;Samtliga;80;46,5;76,3;87,5;209,1;92;53,5;78,3;93,5;204,9;
Öckerö;Kommunal;80;46,5;76,3;87,5;209,1;92;53,5;78,3;93,5;204,9;
Ödeshög;Samtliga;43;48,3;65,1;79,1;202,4;46;51,7;63,0;89,1;186,8;
Ödeshög;Kommunal;43;48,3;65,1;79,1;202,4;46;51,7;63,0;89,1;186,8;
Örebro;Samtliga;852;49,9;75,2;84,0;213,9;856;50,1;69,8;83,1;194,1;
Örebro;Kommunal;700;49,1;73,0;82,1;208,1;725;50,9;67,3;81,0;187,8;
Örebro;Enskild;152;53,7;86,0;93,0;241,8;131;46,3;85,5;~100;232,6;
Örkelljunga;Samtliga;80;51,6;83,8;92,5;223,3;75;48,4;77,3;90,7;192,9;
Örkelljunga;Kommunal;73;51,8;86,3;~100;225,9;68;48,2;79,4;91,2;194,0;
Örkelljunga;Enskild;..;..;..;..;..;..;..;..;..;..;
Örnsköldsvik;Samtliga;358;46,0;82,1;91,3;220,8;420;54,0;73,8;85,5;188,9;
Örnsköldsvik;Kommunal;358;46,1;82,1;91,3;220,8;418;53,9;73,7;85,4;188,8;
Örnsköldsvik;Enskild;..;..;.;.;.;..;..;..;..;..;
Östersund;Samtliga;413;51,8;85,2;91,5;218,6;384;48,2;77,7;88,5;200,9;
Östersund;Kommunal;375;52,4;84,0;90,9;216,9;341;47,6;77,7;88,3;201,7;
Östersund;Enskild;38;46,9;97,4;~100;234,9;43;53,1;78,0;~100;194,4;
Österåker;Samtliga;234;51,9;83,8;94,0;220,3;217;48,1;71,0;93,5;197,7;
Österåker;Kommunal;223;51,7;83,4;93,7;219,7;208;48,3;69,7;93,3;196,7;
Österåker;Enskild;..;..;90,9;100,0;232,7;..;..;..;..;..;
Östhammar;Samtliga;193;54,2;73,6;89,1;201,3;163;45,8;69,3;87,7;186,8;
Östhammar;Kommunal;193;54,2;73,6;89,1;201,3;163;45,8;69,3;87,7;186,8;
Östra Göinge;Samtliga;104;44,1;70,2;88,5;208,7;132;55,9;59,8;92,4;180,8;
Östra Göinge;Kommunal;98;43,0;68,4;87,8;208,2;130;57,0;59,2;92,3;180,0;
Östra Göinge;Enskild;..;..;..;..;..;..;..;..;..;..;
Överkalix;Samtliga;24;48,0;95,8;~100;236,0;26;52,0;73,1;~100;180,2;
Överkalix;Kommunal;20;47,6;95,0;~100;232,0;22;52,4;68,2;~100;174,8;
Överkalix;Enskild;..;..;..;..;..;..;..;..;..;..;
Övertorneå;Samtliga;26;40,0;80,8;~100;225,4;39;60,0;71,8;76,9;180,0;
Övertorneå;Kommunal;25;41,7;80,0;~100;223,1;35;58,3;68,6;74,3;178,7;
Övertorneå;Enskild;..;..;..;..;..;..;..;..;..;..;

Rapportbeskrivning och definitioner etc.  
  
Samtliga uppgifter avser elever med betyg enligt det mål- och kunskapsrelaterade betygssystemet. Uppgifterna avser betyg före prövning.
Observera att om uppgiften baseras på färre än 10 elever, dubbelprickas den i tabellerna. Då visas två prickar (..) istället för utfall. Om data saknas visas en prick (.) istället för utfall.
 

Antal elever;Antal elever som har avslutat årskurs 9, dvs elever med slutbetyg såväl från det mål och kunskapsrelaterade betygssystemet som andra bedömningssystem.;
;Elever som saknar betyg i alla ämnen, dvs elever som saknar slutbetyg ingår.;
Andel (%) elever;Denna statistikuppgift visar andelen elever i vald kategori av det totala antalet elever.;
Andel (%) uppnått kunskapskraven i alla ämnen;Andel elever med godkänt betyg i alla ämnen som ingått i elevens utbildning. Andelen beräknas av de elever som fått eller skulle ha fått betyg enligt det ;
;mål- och kunskapsrelaterade betygssystemet (elever som saknar godkänt betyg i alla ämnen ingår).;
Andel (%) behörig nat. prog.;Fram till införandet av den nya gymnasieskolan 2011, dvs till och med läsåret 2009/10 fanns ett krav för att söka till nationella program. Kravet för en elev att söka till gymnasieskolan var lägst betyget godkänd i ämnena svenska/svenska som andraspråk, engelska och matematik.;
;Andelen beräknas av de som fått eller skulle ha fått betyg enligt det mål- och kunskapsrelaterade betygssystemet (elever som saknar godkänt betyg i alla ämnen ingår). Observera att om antalet EJ behöriga är 1-4, så visas andelen behöriga som ~100.;
Genomsnittligt meritvärde (16);Meritvärdet utgörs av summan av betygsvärdena för de 16 bästa betygen i elevens slutbetyg (E=10, D=12.5, C=15, B=17.5 och A=20 samt tidigare G=10, VG=15 och MVG=20). ;
;Det möjliga maxvärdet för varje enskild elev är 320 poäng. Det genomsnittliga meritvärdet beräknas för de elever som fått lägst betyg E (tidigare G) i minst ett ämne.;
; Elevernas sammanlagda poäng divideras med antal elever som fått lägst betyg E (tidigare G) i minst ett ämne. Elever som saknar godkänt betyg i alla ämnen, ;
; dvs elever som saknar slutbetyg, ingår ej.;



