Statistik från Skolverket, http://www.skolverket.se

Grundskolan - Slutbetyg årskurs 9, uppdelat per kön
Valt läsår: 2009/10

;;Flickor;Flickor;Flickor;Flickor;Flickor;Pojkar;Pojkar;Pojkar;Pojkar;Pojkar;
Ulricehamn;Kommunal;134;48,6;71,6;81,3;208,3;142;51,4;64,8;81,0;183,9;
Umeå;Samtliga;660;49,4;86,0;94,9;232,6;676;50,6;81,7;92,8;205,8;
Umeå;Kommunal;555;48,6;86,5;95,9;231,8;587;51,4;80,4;92,3;203,3;
Umeå;Enskild;105;54,1;82,6;88,4;237,7;89;45,9;91,1;~100;224,9;
Upplands Väsby;Samtliga;225;46,8;76,9;88,4;214,4;256;53,2;73,0;85,9;198,0;
Upplands Väsby;Kommunal;162;49,5;71,0;85,2;205,5;165;50,5;65,5;80,0;191,3;
Upplands Väsby;Enskild;63;40,9;92,1;~100;237,1;91;59,1;86,8;~100;209,9;
Upplands-Bro;Samtliga;138;48,6;74,6;87,7;218,8;146;51,4;71,2;88,4;205,6;
Upplands-Bro;Kommunal;129;48,3;75,2;87,6;217,8;138;51,7;71,7;88,4;205,8;
Upplands-Bro;Enskild;..;..;..;..;..;..;..;..;..;..;
Uppsala;Samtliga;1 129;49,4;80,3;90,3;226,3;1 158;50,6;75,6;91,6;207,5;
Uppsala;Kommunal;935;48,2;79,4;89,6;222,6;1 003;51,8;74,6;90,8;204,8;
Uppsala;Enskild;194;55,6;85,3;94,0;244,7;155;44,4;82,3;96,6;225,8;
Uppvidinge;Samtliga;57;48,3;77,2;~100;204,5;61;51,7;73,8;82,0;203,5;
Uppvidinge;Kommunal;57;48,3;77,2;~100;204,5;61;51,7;73,8;82,0;203,5;
Vadstena;Samtliga;42;40,4;85,7;~100;224,3;62;59,6;87,1;90,3;195,4;
Vadstena;Kommunal;42;40,4;85,7;~100;224,3;62;59,6;87,1;90,3;195,4;
Vaggeryd;Samtliga;92;49,7;80,4;85,9;209,9;93;50,3;79,6;81,7;188,8;
Vaggeryd;Kommunal;92;49,7;80,4;85,9;209,9;93;50,3;79,6;81,7;188,8;
Valdemarsvik;Samtliga;46;51,1;58,7;71,7;189,6;44;48,9;68,2;72,7;183,0;
Valdemarsvik;Kommunal;46;51,1;58,7;71,7;189,6;44;48,9;68,2;72,7;183,0;
Vallentuna;Samtliga;170;43,8;82,9;95,3;228,1;218;56,2;74,8;90,4;195,0;
Vallentuna;Kommunal;137;45,4;82,5;94,9;226,4;165;54,6;73,9;91,5;193,9;
Vallentuna;Enskild;33;38,4;84,8;~100;235,3;53;61,6;77,4;86,8;199,0;
Vansbro;Samtliga;40;44,4;75,0;~100;206,0;50;55,6;70,0;90,0;186,1;
Vansbro;Kommunal;40;44,4;75,0;~100;206,0;50;55,6;70,0;90,0;186,1;
Vara;Samtliga;95;44,4;77,9;88,4;210,1;119;55,6;79,0;88,2;192,1;
Vara;Kommunal;95;44,4;77,9;88,4;210,1;119;55,6;79,0;88,2;192,1;
Varberg;Samtliga;364;50,9;83,2;90,6;221,6;351;49,1;74,6;89,7;200,6;
Varberg;Kommunal;350;51,0;83,1;90,9;220,6;336;49,0;74,1;89,9;199,3;
Varberg;Enskild;14;48,3;84,6;~100;253,2;15;51,7;86,7;~100;232,5;
Vaxholm;Samtliga;60;52,6;86,7;~100;245,7;54;47,4;87,0;~100;210,6;
Vaxholm;Kommunal;60;52,6;86,7;~100;245,7;54;47,4;87,0;~100;210,6;
Vellinge;Samtliga;240;49,5;88,3;96,3;241,6;245;50,5;90,2;~100;221,1;
Vellinge;Kommunal;216;49,1;88,9;95,8;241,4;224;50,9;90,6;~100;220,3;
Vellinge;Enskild;24;53,3;83,3;100,0;243,5;21;46,7;85,7;100,0;229,8;
Vetlanda;Samtliga;171;48,3;83,0;93,6;218,9;183;51,7;74,3;88,0;195,6;
Vetlanda;Kommunal;166;48,0;83,7;94,6;221,3;180;52,0;74,4;88,3;196,5;
Vetlanda;Enskild;..;..;..;..;..;..;..;..;..;..;
Vilhelmina;Samtliga;43;52,4;79,1;86,0;220,2;39;47,6;59,0;82,1;180,9;
Vilhelmina;Kommunal;42;52,5;78,6;85,7;220,7;38;47,5;57,9;81,6;180,5;
Vilhelmina;Enskild;..;..;..;..;..;..;..;..;..;..;
Vimmerby;Samtliga;112;48,1;68,8;82,1;200,0;121;51,9;64,5;86,8;187,1;
Vimmerby;Kommunal;112;48,1;68,8;82,1;200,0;121;51,9;64,5;86,8;187,1;
Vindeln;Samtliga;31;41,9;83,9;~100;224,7;43;58,1;74,4;88,4;213,5;
Vindeln;Kommunal;31;41,9;83,9;~100;224,7;43;58,1;74,4;88,4;213,5;
Vingåker;Samtliga;69;50,7;82,6;92,8;204,2;67;49,3;77,6;88,1;181,0;
Vingåker;Kommunal;69;50,7;82,6;92,8;204,2;67;49,3;77,6;88,1;181,0;
Vårgårda;Samtliga;76;52,4;78,9;85,5;214,4;69;47,6;66,7;81,2;180,1;
Vårgårda;Kommunal;76;52,4;78,9;85,5;214,4;69;47,6;66,7;81,2;180,1;
Vänersborg;Samtliga;225;47,8;77,3;90,2;215,7;246;52,2;68,3;86,2;185,2;
Vänersborg;Kommunal;187;45,8;74,3;89,8;212,0;221;54,2;66,5;85,1;183,2;
Vänersborg;Enskild;38;60,3;92,1;~100;233,7;25;39,7;84,0;~100;203,0;
Vännäs;Samtliga;56;45,9;83,9;91,1;230,4;66;54,1;77,3;92,4;204,9;
Vännäs;Kommunal;56;45,9;83,9;91,1;230,4;66;54,1;77,3;92,4;204,9;
Värmdö;Samtliga;262;51,4;82,8;94,3;222,2;248;48,6;83,5;92,7;206,7;
Värmdö;Kommunal;233;50,9;81,1;93,6;217,5;225;49,1;81,8;92,0;202,6;
Värmdö;Enskild;29;55,8;96,6;100,0;260,3;23;44,2;100,0;100,0;246,7;
Värnamo;Samtliga;216;48,2;80,6;88,9;220,3;232;51,8;75,0;86,2;198,8;
Värnamo;Kommunal;202;49,3;79,2;88,1;218,8;208;50,7;74,5;85,1;198,1;
Värnamo;Enskild;14;36,8;100,0;100,0;242,9;24;63,2;79,2;~100;204,4;
Västervik;Samtliga;229;50,2;79,5;87,8;218,2;227;49,8;72,7;85,0;182,4;
Västervik;Kommunal;227;50,6;79,3;87,7;217,7;222;49,4;72,1;84,7;180,6;
Västervik;Enskild;..;..;..;..;..;..;..;..;..;..;
Västerås;Samtliga;856;49,0;81,9;87,8;224,5;892;51,0;74,3;87,8;201,1;
Västerås;Kommunal;709;48,2;80,0;86,2;221,3;761;51,8;71,4;86,1;196,1;
Västerås;Enskild;147;52,9;91,5;95,7;241,0;131;47,1;92,1;~100;230,0;
Växjö;Samtliga;447;44,6;82,4;91,0;221,8;556;55,4;71,8;86,4;196,3;
Växjö;Kommunal;415;44,3;82,4;90,6;220,8;522;55,7;70,9;85,6;194,8;
Växjö;Enskild;32;48,5;82,1;~100;237,3;34;51,5;89,3;100,0;223,8;
Ydre;Samtliga;23;54,8;91,3;~100;232,6;19;45,2;78,9;~100;206,6;
Ydre;Kommunal;23;54,8;91,3;~100;232,6;19;45,2;78,9;~100;206,6;
Ystad;Samtliga;166;46,4;89,2;91,6;230,1;192;53,6;82,3;92,2;209,2;
Ystad;Kommunal;122;45,0;89,3;91,8;225,7;149;55,0;80,5;91,9;203,6;
Ystad;Enskild;44;50,6;88,6;~100;242,0;43;49,4;88,4;~100;228,3;
Åmål;Samtliga;86;53,1;69,8;83,7;198,7;76;46,9;69,7;89,5;187,8;
Åmål;Kommunal;86;53,1;69,8;83,7;198,7;76;46,9;69,7;89,5;187,8;
Ånge;Samtliga;52;40,3;76,9;82,7;216,1;77;59,7;72,7;81,8;177,7;
Ånge;Kommunal;52;40,3;76,9;82,7;216,1;77;59,7;72,7;81,8;177,7;
Åre;Samtliga;60;47,6;90,0;~100;226,9;66;52,4;83,3;89,4;199,2;
Åre;Kommunal;60;47,6;90,0;~100;226,9;66;52,4;83,3;89,4;199,2;
Årjäng;Samtliga;68;58,1;73,5;85,3;202,9;49;41,9;71,4;83,7;188,7;
Årjäng;Kommunal;68;58,1;73,5;85,3;202,9;49;41,9;71,4;83,7;188,7;
Åsele;Samtliga;14;40,0;100,0;100,0;217,9;21;60,0;85,7;~100;195,2;
Åsele;Kommunal;14;40,0;100,0;100,0;217,9;21;60,0;85,7;~100;195,2;
Åstorp;Samtliga;105;53,3;70,5;83,8;198,8;92;46,7;72,8;85,9;190,2;
Åstorp;Kommunal;83;52,2;72,3;88,0;199,3;76;47,8;71,1;84,2;188,4;
Åstorp;Enskild;22;57,9;63,6;68,2;196,8;16;42,1;81,3;~100;198,8;
Åtvidaberg;Samtliga;71;43,6;83,1;90,1;223,7;92;56,4;73,9;91,3;191,7;
Åtvidaberg;Kommunal;70;44,9;84,3;91,4;226,6;86;55,1;77,9;94,2;197,5;
Åtvidaberg;Enskild;..;..;.;.;..;..;..;..;..;..;
Älmhult;Samtliga;110;51,9;76,4;90,9;217,1;102;48,1;78,4;84,3;193,1;
Älmhult;Kommunal;110;51,9;76,4;90,9;217,1;102;48,1;78,4;84,3;193,1;
Älvdalen;Samtliga;34;41,0;85,3;~100;222,2;49;59,0;81,6;87,8;199,1;
Älvdalen;Kommunal;34;41,0;85,3;~100;222,2;49;59,0;81,6;87,8;199,1;
Älvkarleby;Samtliga;45;40,5;71,1;86,7;195,9;66;59,5;53,0;75,8;163,4;
Älvkarleby;Kommunal;21;33,3;61,9;~100;178,5;42;66,7;35,7;66,7;143,9;
Älvkarleby;Enskild;24;50,0;79,2;~100;210,4;24;50,0;83,3;~100;196,7;
Älvsbyn;Samtliga;49;48,0;79,6;~100;225,0;53;52,0;49,1;81,1;186,3;
Älvsbyn;Kommunal;49;48,0;79,6;~100;225,0;53;52,0;49,1;81,1;186,3;
Ängelholm;Samtliga;257;45,6;82,5;89,9;219,9;306;54,4;77,5;86,9;198,1;
Ängelholm;Kommunal;216;44,7;81,9;88,0;218,7;267;55,3;74,9;85,4;196,3;
Ängelholm;Enskild;41;51,3;85,4;100,0;226,7;39;48,8;94,9;~100;210,5;
Öckerö;Samtliga;86;44,6;82,6;94,2;225,4;107;55,4;78,5;94,4;207,2;
Öckerö;Kommunal;86;44,6;82,6;94,2;225,4;107;55,4;78,5;94,4;207,2;
Ödeshög;Samtliga;27;39,7;70,4;81,5;206,2;41;60,3;70,7;75,6;198,7;
Ödeshög;Kommunal;27;39,7;70,4;81,5;206,2;41;60,3;70,7;75,6;198,7;
Örebro;Samtliga;816;48,9;77,9;85,4;220,0;853;51,1;72,3;85,1;193,0;
Örebro;Kommunal;647;47,3;75,0;82,8;215,0;722;52,7;71,9;83,7;189,9;
Örebro;Enskild;169;56,3;89,5;95,7;239,6;131;43,7;75,0;93,5;210,7;
Örkelljunga;Samtliga;63;44,1;88,9;92,1;224,8;80;55,9;85,0;90,0;203,8;
Örkelljunga;Kommunal;59;46,1;89,8;~100;222,3;69;53,9;89,9;92,8;206,6;
Örkelljunga;Enskild;..;..;..;..;..;..;..;..;..;186,4;
Örnsköldsvik;Samtliga;325;46,1;80,3;89,5;219,0;380;53,9;64,2;85,3;186,0;
Örnsköldsvik;Kommunal;322;46,5;80,4;89,4;219,5;371;53,5;64,2;85,4;185,9;
Örnsköldsvik;Enskild;..;..;..;..;..;..;..;..;..;..;
Östersund;Samtliga;326;46,8;80,4;87,5;224,4;370;53,2;76,2;88,1;206,3;
Östersund;Kommunal;273;47,2;77,7;86,1;223,3;306;52,8;74,8;86,6;205,6;
Östersund;Enskild;53;45,3;95,8;~100;230,6;64;54,7;82,8;~100;209,3;
Österåker;Samtliga;216;44,9;84,7;91,2;230,1;265;55,1;73,2;89,1;198,2;
Österåker;Kommunal;200;46,3;84,0;91,0;228,0;232;53,7;71,6;89,2;197,6;
Österåker;Enskild;16;32,7;93,8;~100;255,9;33;67,3;84,8;~100;202,7;
Östhammar;Samtliga;177;55,3;73,4;87,0;207,9;143;44,7;54,5;83,2;170,3;
Östhammar;Kommunal;177;55,3;73,4;87,0;207,9;143;44,7;54,5;83,2;170,3;
Östra Göinge;Samtliga;102;50,2;82,4;91,2;211,8;101;49,8;70,3;78,2;181,2;
Östra Göinge;Kommunal;93;50,0;80,6;90,3;209,8;93;50,0;71,0;79,6;184,0;
Östra Göinge;Enskild;..;..;..;..;..;..;..;..;..;..;
Överkalix;Samtliga;21;52,5;81,0;~100;215,2;19;47,5;84,2;~100;201,6;
Överkalix;Kommunal;17;48,6;94,1;100,0;233,2;18;51,4;88,9;~100;203,9;
Överkalix;Enskild;..;..;..;..;..;..;..;.;..;..;
Övertorneå;Samtliga;35;43,2;85,7;~100;226,9;46;56,8;65,2;73,9;165,0;
Övertorneå;Kommunal;29;42,0;86,2;~100;228,1;40;58,0;60,0;70,0;158,1;
Övertorneå;Enskild;..;..;..;..;..;..;..;..;..;..;

Rapportbeskrivning och definitioner etc.  
  
Samtliga uppgifter avser elever med betyg enligt det mål- och kunskapsrelaterade betygssystemet. Uppgifterna avser betyg före prövning.
Observera att om uppgiften baseras på färre än 10 elever, dubbelprickas den i tabellerna. Då visas två prickar (..) istället för utfall. Om data saknas visas en prick (.) istället för utfall.
 

Antal elever;Antal elever som har avslutat årskurs 9, dvs elever med slutbetyg såväl från det mål och kunskapsrelaterade betygssystemet som andra bedömningssystem.;
;Elever som saknar betyg i alla ämnen, dvs elever som saknar slutbetyg ingår.;
Andel (%) elever;Denna statistikuppgift visar andelen elever i vald kategori av det totala antalet elever.;
Andel (%) uppnått kunskapskraven i alla ämnen;Andel elever med godkänt betyg i alla ämnen som ingått i elevens utbildning. Andelen beräknas av de elever som fått eller skulle ha fått betyg enligt det ;
;mål- och kunskapsrelaterade betygssystemet (elever som saknar godkänt betyg i alla ämnen ingår).;
Andel (%) behörig nat. prog.;Fram till införandet av den nya gymnasieskolan 2011, dvs till och med läsåret 2009/10 fanns ett krav för att söka till nationella program. Kravet för en elev att söka till gymnasieskolan var lägst betyget godkänd i ämnena svenska/svenska som andraspråk, engelska och matematik.;
;Andelen beräknas av de som fått eller skulle ha fått betyg enligt det mål- och kunskapsrelaterade betygssystemet (elever som saknar godkänt betyg i alla ämnen ingår). Observera att om antalet EJ behöriga är 1-4, så visas andelen behöriga som ~100.;
Genomsnittligt meritvärde (16);Meritvärdet utgörs av summan av betygsvärdena för de 16 bästa betygen i elevens slutbetyg (E=10, D=12.5, C=15, B=17.5 och A=20 samt tidigare G=10, VG=15 och MVG=20). ;
;Det möjliga maxvärdet för varje enskild elev är 320 poäng. Det genomsnittliga meritvärdet beräknas för de elever som fått lägst betyg E (tidigare G) i minst ett ämne.;
; Elevernas sammanlagda poäng divideras med antal elever som fått lägst betyg E (tidigare G) i minst ett ämne. Elever som saknar godkänt betyg i alla ämnen, ;
; dvs elever som saknar slutbetyg, ingår ej.;



