Statistik från Skolverket, http://www.skolverket.se

Grundskolan - Slutbetyg årskurs 9, uppdelat per kön
Valt läsår: 2007/08

;;Flickor;Flickor;Flickor;Flickor;Flickor;Pojkar;Pojkar;Pojkar;Pojkar;Pojkar;
Upplands-Bro;Kommunal;148;49,0;81,1;89,9;216,9;154;51,0;70,8;87,0;190,0;
Upplands-Bro;Enskild;10;43,5;..;..;..;13;56,5;..;..;165,4;
Uppsala;Samtliga;1 145;47,9;82,0;92,1;226,2;1 244;52,1;74,6;89,7;201,1;
Uppsala;Kommunal;1 028;47,2;81,4;91,8;225,0;1 151;52,8;74,5;89,3;200,8;
Uppsala;Enskild;117;55,7;87,5;95,2;238,5;93;44,3;75,3;94,4;205,7;
Uppvidinge;Samtliga;76;53,5;65,8;88,2;208,3;66;46,5;60,6;83,3;177,2;
Uppvidinge;Kommunal;76;53,5;65,8;88,2;208,3;66;46,5;60,6;83,3;177,2;
Vadstena;Samtliga;55;47,0;90,9;~100;237,2;62;53,0;90,3;~100;193,9;
Vadstena;Kommunal;55;47,0;90,9;~100;237,2;62;53,0;90,3;~100;193,9;
Vaggeryd;Samtliga;88;47,1;76,1;85,2;212,0;99;52,9;73,7;84,8;194,8;
Vaggeryd;Kommunal;88;47,1;76,1;85,2;212,0;99;52,9;73,7;84,8;194,8;
Valdemarsvik;Samtliga;65;52,0;78,5;~100;215,0;60;48,0;68,3;83,3;194,5;
Valdemarsvik;Kommunal;65;52,0;78,5;~100;215,0;60;48,0;68,3;83,3;194,5;
Vallentuna;Samtliga;214;52,6;80,4;90,7;218,5;193;47,4;74,1;89,6;198,9;
Vallentuna;Kommunal;188;53,3;78,7;89,4;217,2;165;46,7;73,9;92,1;198,9;
Vallentuna;Enskild;26;48,1;92,3;100,0;228,5;28;51,9;75,0;75,0;199,4;
Vansbro;Samtliga;54;54,5;81,5;90,7;216,0;45;45,5;73,3;~100;204,4;
Vansbro;Kommunal;54;54,5;81,5;90,7;216,0;45;45,5;73,3;~100;204,4;
Vara;Samtliga;111;46,1;82,9;88,3;225,0;130;53,9;75,4;88,5;186,4;
Vara;Kommunal;111;46,1;82,9;88,3;225,0;130;53,9;75,4;88,5;186,4;
Varberg;Samtliga;357;46,2;77,0;89,1;215,5;415;53,8;71,8;87,5;195,6;
Varberg;Kommunal;349;46,6;76,5;88,8;215,4;400;53,4;72,0;87,8;195,1;
Varberg;Enskild;..;..;..;..;..;..;..;66,7;~100;207,0;
Vaxholm;Samtliga;70;53,4;92,9;~100;223,4;61;46,6;80,3;88,5;201,3;
Vaxholm;Kommunal;70;53,4;92,9;~100;223,4;61;46,6;80,3;88,5;201,3;
Vellinge;Samtliga;215;45,5;87,0;95,3;232,7;258;54,5;81,0;97,3;215,9;
Vellinge;Kommunal;208;44,8;87,0;95,2;232,2;256;55,2;80,9;97,3;215,4;
Vellinge;Enskild;..;..;..;..;..;..;..;..;..;..;
Vetlanda;Samtliga;193;46,8;80,3;88,1;223,3;219;53,2;74,9;87,2;195,4;
Vetlanda;Kommunal;191;46,8;80,1;88,0;223,0;217;53,2;75,1;87,1;195,3;
Vetlanda;Enskild;..;..;..;..;..;..;..;..;..;..;
Vilhelmina;Samtliga;47;44,3;68,1;85,1;182,7;59;55,7;59,3;83,1;184,1;
Vilhelmina;Kommunal;46;44,2;67,4;84,8;182,8;58;55,8;58,6;82,8;183,1;
Vilhelmina;Enskild;..;..;..;..;..;..;..;..;..;..;
Vimmerby;Samtliga;133;52,0;78,9;87,2;211,7;123;48,0;69,1;82,9;180,5;
Vimmerby;Kommunal;133;52,0;78,9;87,2;211,7;123;48,0;69,1;82,9;180,5;
Vindeln;Samtliga;44;50,6;79,5;~100;219,8;43;49,4;86,0;~100;192,9;
Vindeln;Kommunal;44;50,6;79,5;~100;219,8;43;49,4;86,0;~100;192,9;
Vingåker;Samtliga;73;47,1;78,1;83,6;188,0;82;52,9;74,4;90,2;181,0;
Vingåker;Kommunal;73;47,1;78,1;83,6;188,0;82;52,9;74,4;90,2;181,0;
Vårgårda;Samtliga;70;45,8;65,7;77,1;187,4;83;54,2;60,2;79,5;166,2;
Vårgårda;Kommunal;70;45,8;65,7;77,1;187,4;83;54,2;60,2;79,5;166,2;
Vänersborg;Samtliga;232;47,5;79,7;88,4;212,3;256;52,5;71,9;88,3;192,8;
Vänersborg;Kommunal;205;48,1;79,0;88,3;213,7;221;51,9;67,9;86,9;189,8;
Vänersborg;Enskild;27;43,5;85,2;~100;201,7;35;56,5;97,1;~100;211,4;
Vännäs;Samtliga;81;54,4;85,2;92,6;225,0;68;45,6;70,6;89,7;195,7;
Vännäs;Kommunal;81;54,4;85,2;92,6;225,0;68;45,6;70,6;89,7;195,7;
Värmdö;Samtliga;267;52,6;83,1;95,1;228,6;241;47,4;75,5;92,9;204,7;
Värmdö;Kommunal;238;52,1;81,5;94,5;223,3;219;47,9;73,5;92,2;200,2;
Värmdö;Enskild;29;56,9;96,6;100,0;271,7;22;43,1;95,5;100,0;248,6;
Värnamo;Samtliga;238;49,1;80,7;89,1;215,4;247;50,9;68,4;83,8;184,7;
Värnamo;Kommunal;206;47,8;79,6;88,3;215,4;225;52,2;68,9;83,1;183,9;
Värnamo;Enskild;32;59,3;87,5;~100;215,2;22;40,7;63,6;~100;192,5;
Västervik;Samtliga;277;51,1;81,2;87,7;212,9;265;48,9;68,3;86,4;185,4;
Västervik;Kommunal;272;51,4;81,6;87,5;212,7;257;48,6;68,1;86,4;184,9;
Västervik;Enskild;..;..;..;..;..;..;..;..;..;..;
Västerås;Samtliga;891;48,7;80,0;88,4;223,1;937;51,3;71,0;86,0;194,8;
Västerås;Kommunal;744;48,0;78,8;87,1;220,8;807;52,0;68,8;84,5;190,9;
Västerås;Enskild;147;53,1;86,6;95,1;235,0;130;46,9;86,0;95,9;220,5;
Växjö;Samtliga;509;48,8;85,1;92,8;227,4;534;51,2;80,4;91,3;202,1;
Växjö;Kommunal;472;48,3;84,1;92,4;225,8;506;51,7;79,6;90,9;200,5;
Växjö;Enskild;37;56,9;100,0;100,0;251,8;28;43,1;95,8;100,0;236,9;
Ydre;Samtliga;34;55,7;88,2;~100;219,7;27;44,3;92,6;~100;212,0;
Ydre;Kommunal;34;55,7;88,2;~100;219,7;27;44,3;92,6;~100;212,0;
Ystad;Samtliga;192;47,6;85,9;93,2;235,1;211;52,4;77,3;92,4;204,4;
Ystad;Kommunal;148;46,4;88,5;94,6;231,7;171;53,6;77,8;93,6;198,9;
Ystad;Enskild;44;52,4;77,3;88,6;246,6;40;47,6;75,0;87,5;228,1;
Åmål;Samtliga;89;46,4;82,0;91,0;218,2;103;53,6;60,2;85,4;178,1;
Åmål;Kommunal;89;46,4;82,0;91,0;218,2;103;53,6;60,2;85,4;178,1;
Ånge;Samtliga;89;52,7;77,5;88,8;217,2;80;47,3;66,3;83,8;191,6;
Ånge;Kommunal;89;52,7;77,5;88,8;217,2;80;47,3;66,3;83,8;191,6;
Åre;Samtliga;61;44,5;82,0;~100;220,7;76;55,5;78,9;89,5;202,6;
Åre;Kommunal;61;44,5;82,0;~100;220,7;76;55,5;78,9;89,5;202,6;
Årjäng;Samtliga;44;37,6;86,4;~100;230,6;73;62,4;84,9;~100;200,4;
Årjäng;Kommunal;44;37,6;86,4;~100;230,6;73;62,4;84,9;~100;200,4;
Åsele;Samtliga;21;46,7;100,0;100,0;253,1;24;53,3;95,8;~100;193,3;
Åsele;Kommunal;21;46,7;100,0;100,0;253,1;24;53,3;95,8;~100;193,3;
Åstorp;Samtliga;99;51,8;77,8;90,9;223,3;92;48,2;65,2;88,0;193,2;
Åstorp;Kommunal;99;51,8;77,8;90,9;223,3;92;48,2;65,2;88,0;193,2;
Åtvidaberg;Samtliga;90;52,9;83,3;93,3;224,3;80;47,1;71,3;90,0;193,2;
Åtvidaberg;Kommunal;90;52,9;83,3;93,3;224,3;80;47,1;71,3;90,0;193,2;
Älmhult;Samtliga;103;46,8;81,6;88,3;217,2;117;53,2;87,2;95,7;201,9;
Älmhult;Kommunal;103;46,8;81,6;88,3;217,2;117;53,2;87,2;95,7;201,9;
Älvdalen;Samtliga;58;50,0;89,7;~100;232,2;58;50,0;74,1;81,0;189,3;
Älvdalen;Kommunal;58;50,0;89,7;~100;232,2;58;50,0;74,1;81,0;189,3;
Älvkarleby;Samtliga;60;46,5;83,3;90,0;213,6;69;53,5;81,2;82,6;189,6;
Älvkarleby;Kommunal;39;46,4;84,6;~100;210,6;45;53,6;73,3;75,6;174,8;
Älvkarleby;Enskild;21;46,7;81,0;~100;219,0;24;53,3;95,8;~100;216,9;
Älvsbyn;Samtliga;58;48,7;93,1;~100;227,0;61;51,3;70,5;83,6;189,1;
Älvsbyn;Kommunal;58;48,7;93,1;~100;227,0;61;51,3;70,5;83,6;189,1;
Ängelholm;Samtliga;282;50,9;82,6;95,0;222,0;272;49,1;72,8;88,6;197,8;
Ängelholm;Kommunal;248;50,6;80,2;94,4;220,8;242;49,4;69,8;87,2;195,6;
Ängelholm;Enskild;34;53,1;100,0;100,0;231,0;30;46,9;96,7;100,0;215,8;
Öckerö;Samtliga;79;41,8;82,3;89,9;218,9;110;58,2;83,6;90,9;202,4;
Öckerö;Kommunal;79;41,8;82,3;89,9;218,9;110;58,2;83,6;90,9;202,4;
Ödeshög;Samtliga;34;49,3;55,9;85,3;198,1;35;50,7;77,1;~100;185,9;
Ödeshög;Kommunal;34;49,3;55,9;85,3;198,1;35;50,7;77,1;~100;185,9;
Örebro;Samtliga;870;51,4;75,5;84,0;214,0;823;48,6;74,1;84,9;195,6;
Örebro;Kommunal;705;50,1;72,3;81,4;207,3;703;49,9;72,3;83,5;192,1;
Örebro;Enskild;165;57,9;89,7;95,5;243,5;120;42,1;86,2;93,6;217,6;
Örkelljunga;Samtliga;60;46,9;83,3;~100;218,2;68;53,1;67,6;88,2;190,8;
Örkelljunga;Kommunal;53;44,9;81,1;~100;211,0;65;55,1;67,7;89,2;191,6;
Örkelljunga;Enskild;..;..;..;..;..;..;..;..;..;..;
Örnsköldsvik;Samtliga;357;49,2;84,6;91,6;222,4;369;50,8;75,9;89,2;194,6;
Örnsköldsvik;Kommunal;350;49,0;85,1;92,3;222,8;364;51,0;75,8;89,3;194,2;
Örnsköldsvik;Enskild;..;..;..;..;..;..;..;..;..;..;
Östersund;Samtliga;364;49,1;86,4;93,6;229,0;378;50,9;72,8;86,9;201,3;
Östersund;Kommunal;323;49,2;86,4;93,2;228,2;333;50,8;72,4;86,8;200,8;
Östersund;Enskild;41;47,7;86,8;~100;236,1;45;52,3;76,2;88,1;204,8;
Österåker;Samtliga;241;50,4;80,5;91,3;229,5;237;49,6;83,1;94,5;204,9;
Österåker;Kommunal;227;49,8;79,7;91,2;228,8;229;50,2;82,5;94,3;204,4;
Österåker;Enskild;..;..;92,9;~100;239,6;..;..;..;..;..;
Östhammar;Samtliga;145;46,0;73,1;89,0;203,2;170;54,0;67,1;88,8;186,1;
Östhammar;Kommunal;145;46,0;73,1;89,0;203,2;170;54,0;67,1;88,8;186,1;
Östra Göinge;Samtliga;118;52,2;77,1;87,3;204,0;108;47,8;74,1;88,0;194,6;
Östra Göinge;Kommunal;110;51,9;76,4;87,3;204,4;102;48,1;73,5;88,2;195,6;
Östra Göinge;Enskild;..;..;..;..;..;..;..;..;..;..;
Överkalix;Samtliga;29;65,9;93,1;~100;211,6;15;34,1;100,0;100,0;199,7;
Överkalix;Kommunal;25;62,5;96,0;~100;211,4;15;37,5;100,0;100,0;199,7;
Överkalix;Enskild;..;..;..;..;..;..;..;.;.;.;
Övertorneå;Samtliga;36;53,7;97,2;~100;231,1;31;46,3;87,1;~100;203,9;
Övertorneå;Kommunal;31;52,5;96,8;~100;227,4;28;47,5;85,7;~100;206,3;
Övertorneå;Enskild;..;..;..;..;..;..;..;..;..;..;

Rapportbeskrivning och definitioner etc.  
  
Samtliga uppgifter avser elever med betyg enligt det mål- och kunskapsrelaterade betygssystemet. Uppgifterna avser betyg före prövning.
Observera att om uppgiften baseras på färre än 10 elever, dubbelprickas den i tabellerna. Då visas två prickar (..) istället för utfall. Om data saknas visas en prick (.) istället för utfall.
 

Antal elever;Antal elever som har avslutat årskurs 9, dvs elever med slutbetyg såväl från det mål och kunskapsrelaterade betygssystemet som andra bedömningssystem.;
;Elever som saknar betyg i alla ämnen, dvs elever som saknar slutbetyg ingår.;
Andel (%) elever;Denna statistikuppgift visar andelen elever i vald kategori av det totala antalet elever.;
Andel (%) uppnått kunskapskraven i alla ämnen;Andel elever med godkänt betyg i alla ämnen som ingått i elevens utbildning. Andelen beräknas av de elever som fått eller skulle ha fått betyg enligt det ;
;mål- och kunskapsrelaterade betygssystemet (elever som saknar godkänt betyg i alla ämnen ingår).;
Andel (%) behörig nat. prog.;Fram till införandet av den nya gymnasieskolan 2011, dvs till och med läsåret 2009/10 fanns ett krav för att söka till nationella program. Kravet för en elev att söka till gymnasieskolan var lägst betyget godkänd i ämnena svenska/svenska som andraspråk, engelska och matematik.;
;Andelen beräknas av de som fått eller skulle ha fått betyg enligt det mål- och kunskapsrelaterade betygssystemet (elever som saknar godkänt betyg i alla ämnen ingår). Observera att om antalet EJ behöriga är 1-4, så visas andelen behöriga som ~100.;
Genomsnittligt meritvärde (16);Meritvärdet utgörs av summan av betygsvärdena för de 16 bästa betygen i elevens slutbetyg (E=10, D=12.5, C=15, B=17.5 och A=20 samt tidigare G=10, VG=15 och MVG=20). ;
;Det möjliga maxvärdet för varje enskild elev är 320 poäng. Det genomsnittliga meritvärdet beräknas för de elever som fått lägst betyg E (tidigare G) i minst ett ämne.;
; Elevernas sammanlagda poäng divideras med antal elever som fått lägst betyg E (tidigare G) i minst ett ämne. Elever som saknar godkänt betyg i alla ämnen, ;
; dvs elever som saknar slutbetyg, ingår ej.;



